DIA_SEMANA;HORA;TEMPERATURA;UMIDADE;VELOCIDADE_VENTO;VISIBILIDADE;RADIACAO_SOLAR;CHUVA;NEVE;ESTACAO;FERIADO;FUNCIONAMENTO;BICICLETAS_ALUGADAS
dom;9;-4.1;30;0.5;2000;0.28;0;0;inverno;não;sim;137
dom;10;-1.8;23;0.6;2000;0.8;0;0;inverno;não;sim;156
dom;11;0;20;0.8;1975;1.05;0;0;inverno;não;sim;183
dom;12;2.2;17;1;1979;1.75;0;0;inverno;não;sim;263
dom;13;3.7;17;1.4;2000;1.98;0;0;inverno;não;sim;337
dom;14;4.1;17;1.8;1996;1.87;0;0;inverno;não;sim;372
dom;15;5;16;2;1970;1.42;0;0;inverno;não;sim;440
dom;16;5.1;16;1.8;1998;1.17;0;0;inverno;não;sim;404
dom;17;4.2;17;2.5;1990;0.66;0;0;inverno;não;sim;354
dom;18;2.8;25;3;2000;0.22;0;0;inverno;não;sim;310
dom;19;1.5;30;2.6;2000;0;0;0;inverno;não;sim;238
dom;20;0.6;33;1.9;2000;0;0;0;inverno;não;sim;213
dom;21;0.2;32;1.1;1951;0;0;0;inverno;não;sim;226
dom;22;-0.3;34;1.6;1981;0;0;0;inverno;não;sim;191
dom;23;-0.7;37;0.9;1814;0;0;0;inverno;não;sim;153
seg;0;-1.1;39;1.7;1832;0;0;0;inverno;não;sim;148
seg;1;-1.4;42;1.1;1805;0;0;0;inverno;não;sim;101
seg;2;-1.4;41;1.1;1582;0;0;0;inverno;não;sim;59
seg;3;-1.4;41;1.6;1870;0;0;0;inverno;não;sim;42
seg;4;-1.9;44;0.7;1907;0;0;0;inverno;não;sim;50
seg;5;-1.8;44;0.5;1862;0;0;0;inverno;não;sim;59
seg;6;-1.4;46;0.3;1651;0;0;0;inverno;não;sim;139
seg;7;-0.9;45;0.9;1820;0;0;0;inverno;não;sim;349
seg;8;-1.2;51;0.8;1800;0.05;0;0;inverno;não;sim;646
seg;9;-0.6;43;0.5;1596;0.52;0;0;inverno;não;sim;347
seg;10;2.6;45;1.2;1230;1.17;0;0;inverno;não;sim;235
seg;11;4.3;44;2.3;1091;1.77;0;0;inverno;não;sim;314
seg;12;4.7;43;2.1;1131;1.38;0;0;inverno;não;sim;361
seg;13;5.1;41;1.8;1097;1.03;0;0;inverno;não;sim;332
seg;14;5.6;38;1.6;1087;1.1;0;0;inverno;não;sim;373
seg;15;6.3;35;2.6;991;1.2;0;0;inverno;não;sim;392
seg;16;6.3;35;2.9;1117;1.1;0;0;inverno;não;sim;403
seg;17;5.7;36;3;1073;0.57;0;0;inverno;não;sim;522
seg;18;4.7;43;2.4;938;0.19;0;0;inverno;não;sim;819
seg;19;3.6;55;1.6;728;0;0;0;inverno;não;sim;533
seg;20;2.4;60;1.9;661;0;0;0;inverno;não;sim;417
seg;21;1.8;63;1.2;604;0;0;0;inverno;não;sim;388
seg;22;1;69;0.7;525;0;0;0;inverno;não;sim;357
seg;23;0.5;73;1.5;465;0;0;0;inverno;não;sim;218
ter;0;0;75;2.3;394;0;0;0;inverno;não;sim;177
ter;1;-0.5;76;1.6;402;0;0;0;inverno;não;sim;172
ter;2;-0.8;76;0.8;421;0;0;0;inverno;não;sim;115
ter;3;-1.3;80;0.7;392;0;0;0;inverno;não;sim;63
ter;4;-1.6;83;0.6;368;0;0;0;inverno;não;sim;64
ter;5;-1.8;82;1.3;375;0;0;0;inverno;não;sim;79
ter;6;-2.1;82;1.8;381;0;0;0;inverno;não;sim;164
ter;7;-2.2;76;1.9;527;0;0;0;inverno;não;sim;404
ter;8;-2.1;71;1.7;610;0.06;0;0;inverno;não;sim;727
ter;9;-1.4;56;1.4;709;0.54;0;0;inverno;não;sim;384
ter;10;1.1;38;3.1;1184;1.13;0;0;inverno;não;sim;265
ter;11;2.8;35;3.9;1265;1.71;0;0;inverno;não;sim;322
ter;12;4;23;3.5;1785;2.03;0;0;inverno;não;sim;356
ter;13;4.2;22;3.9;1812;2.21;0;0;inverno;não;sim;370
ter;14;5;20;3.7;1866;2.12;0;0;inverno;não;sim;335
ter;15;5.4;18;3.7;1940;1.82;0;0;inverno;não;sim;431
ter;16;5.1;17;3.4;2000;1.2;0;0;inverno;não;sim;393
ter;17;3.9;19;3.6;2000;0.58;0;0;inverno;não;sim;514
ter;18;3.2;20;2.9;2000;0.16;0;0;inverno;não;sim;764
ter;19;2.5;21;2.2;2000;0;0;0;inverno;não;sim;522
ter;20;1.8;19;3.1;2000;0;0;0;inverno;não;sim;358
ter;21;1.1;21;1.6;2000;0;0;0;inverno;não;sim;415
ter;22;0.5;22;2.9;2000;0;0;0;inverno;não;sim;319
ter;23;-0.5;26;3.3;2000;0;0;0;inverno;não;sim;242
qua;0;-1.4;28;3.4;1990;0;0;0;inverno;não;sim;171
qua;1;-2.2;31;1.1;1970;0;0;0;inverno;não;sim;162
qua;2;-2.9;31;1.6;1931;0;0;0;inverno;não;sim;105
qua;3;-3.4;32;0.9;1977;0;0;0;inverno;não;sim;59
qua;4;-3.8;32;1.1;2000;0;0;0;inverno;não;sim;50
qua;5;-4;35;1.8;2000;0;0;0;inverno;não;sim;63
qua;6;-4;34;3.4;2000;0;0;0;inverno;não;sim;159
qua;7;-4.1;35;3.5;1980;0;0;0;inverno;não;sim;385
qua;8;-4.3;36;1.9;1955;0.06;0;0;inverno;não;sim;718
qua;9;-3.8;28;1.7;1904;0.63;0;0;inverno;não;sim;373
qua;10;-1.8;25;2.6;1913;1.17;0;0;inverno;não;sim;244
qua;11;0.2;22;2.2;1907;1.57;0;0;inverno;não;sim;276
qua;12;2.2;17;2;1824;1.99;0;0;inverno;não;sim;351
qua;13;2.9;14;3.3;2000;2.14;0;0;inverno;não;sim;299
qua;14;3.3;14;2.9;1985;2.49;0;0;inverno;não;sim;365
qua;15;4.2;15;2.7;1995;2.21;0;0;inverno;não;sim;366
qua;16;3.7;14;3.9;2000;1.71;0;0;inverno;não;sim;409
qua;17;3.1;14;3.7;2000;1;0;0;inverno;não;sim;469
qua;18;1.8;16;3.4;2000;0.31;0;0;inverno;não;sim;784
qua;19;-0.1;39;2.8;2000;0;0;0;inverno;não;sim;460
qua;20;-1.1;43;1.5;2000;0;0;0;inverno;não;sim;356
qua;21;-1.6;52;2.2;2000;0;0;0;inverno;não;sim;345
qua;22;-2.2;55;1.4;2000;0;0;0;inverno;não;sim;299
qua;23;-2.7;58;1.1;2000;0;0;0;inverno;não;sim;223
qui;0;-2.7;58;1.7;2000;0;0;0;inverno;não;sim;195
qui;1;-2.2;58;1;2000;0;0;0;inverno;não;sim;190
qui;2;-2.9;57;0;1985;0;0;0;inverno;não;sim;116
qui;3;-2.8;57;0.5;1995;0;0;0;inverno;não;sim;71
qui;4;-2.4;58;0.3;2000;0;0;0;inverno;não;sim;66
qui;5;-2.4;59;1.1;1984;0;0;0;inverno;não;sim;75
qui;6;-3;62;0.8;1996;0;0;0;inverno;não;sim;151
qui;7;-3.7;64;0.7;1891;0;0;0;inverno;não;sim;373
qui;8;-3.6;63;0.9;1473;0.07;0;0;inverno;não;sim;783
qui;9;-1.9;51;0.9;1654;0.58;0;0;inverno;não;sim;383
qui;10;0.9;44;1.1;1826;1.16;0;0;inverno;não;sim;259
qui;11;2.7;44;0.9;1761;1.45;0;0;inverno;não;sim;308
qui;12;4.8;47;2.6;1373;1.72;0;0;inverno;não;sim;352
qui;13;4.5;51;3.8;1108;1.08;0;0;inverno;não;sim;316
qui;14;4.8;50;4.3;1168;1.01;0;0;inverno;não;sim;331
qui;15;5;49;4.4;1138;0.96;0;0;inverno;não;sim;356
qui;16;5;50;4.3;1121;0.74;0;0;inverno;não;sim;404
qui;17;4.6;52;3.9;1059;0.5;0;0;inverno;não;sim;465
qui;18;3.9;56;4;1004;0.18;0;0;inverno;não;sim;730
qui;19;3.5;60;2.7;936;0;0;0;inverno;não;sim;499
qui;20;3;62;2.4;975;0;0;0;inverno;não;sim;348
qui;21;2.9;64;2.5;1154;0;0;0;inverno;não;sim;393
qui;22;2.9;65;2.3;1150;0;0;0;inverno;não;sim;346
qui;23;2.9;63;2.6;1253;0;0;0;inverno;não;sim;202
sex;0;1.7;86;2.7;54;0;0.4;0.4;inverno;não;sim;42
sex;1;0.6;96;2.1;118;0;0;4;inverno;não;sim;55
sex;2;0.7;97;1.4;197;0;0;4.1;inverno;não;sim;62
sex;3;0.9;97;1.2;243;0;3.7;4.1;inverno;não;sim;32
sex;4;1.1;96;2.5;241;0;0;3.9;inverno;não;sim;36
sex;5;1;91;0.7;257;0;0;3.8;inverno;não;sim;39
sex;6;0.4;95;0.3;197;0;0;3.8;inverno;não;sim;63
sex;7;-0.1;97;0.5;179;0;0;3.8;inverno;não;sim;174
sex;8;-0.2;97;0.4;197;0.05;0;3.7;inverno;não;sim;391
sex;9;0.5;94;0.6;199;0.37;0;3.7;inverno;não;sim;214
sex;10;2.2;83;0.8;221;0.92;0;3.7;inverno;não;sim;184
sex;11;3.8;72;0.9;236;1.1;0;3.4;inverno;não;sim;230
sex;12;5.3;70;0.9;226;1.73;0;1.7;inverno;não;sim;283
sex;13;6.7;64;2;241;1.94;0;0.6;inverno;não;sim;304
sex;14;7.8;57;2.1;277;1.39;0;0;inverno;não;sim;312
sex;15;8.2;62;0.6;291;1.22;0;0;inverno;não;sim;312
sex;16;8.3;60;2.7;354;0.36;0;0;inverno;não;sim;354
sex;17;7.9;68;4.2;352;0.27;0;0;inverno;não;sim;470
sex;18;7.5;70;5;374;0.08;0;0;inverno;não;sim;669
sex;19;6.9;73;3.7;369;0;0;0;inverno;não;sim;421
sex;20;6.4;77;2.8;316;0;0;0;inverno;não;sim;295
sex;21;6;79;2.7;306;0;0;0;inverno;não;sim;321
sex;22;5.7;81;2.5;292;0;0;0;inverno;não;sim;291
sex;23;5.5;80;2.7;258;0;0;0;inverno;não;sim;243
sab;0;4.6;82;3;240;0;0;0;inverno;não;sim;226
sab;1;4;83;1.7;235;0;0;0;inverno;não;sim;263
sab;2;3.7;82;1.6;229;0;0;0;inverno;não;sim;197
sab;3;3.5;82;2.9;217;0;0;0;inverno;não;sim;133
sab;4;2.7;82;2.8;222;0;0;0;inverno;não;sim;63
sab;5;1.8;84;2.7;214;0;0;0;inverno;não;sim;58
sab;6;1.2;83;2.5;245;0;0;0;inverno;não;sim;72
sab;7;0.6;86;1.6;211;0;0;0;inverno;não;sim;108
sab;8;0;77;2.8;289;0.06;0;0;inverno;não;sim;203
sab;9;0.6;64;3.8;430;0.65;0;0;inverno;não;sim;253
sab;10;0.8;60;2.9;497;0.71;0;0;inverno;não;sim;259
sab;11;2.2;50;2.4;608;1.1;0;0;inverno;não;sim;298
sab;12;4;37;1.4;763;1.75;0;0;inverno;não;sim;363
sab;13;5.3;29;2.1;1007;2.08;0;0;inverno;não;sim;412
sab;14;6.9;19;1.9;1843;2.36;0;0;inverno;não;sim;454
sab;15;6.7;24;2.7;1536;1.95;0;0;inverno;não;sim;467
sab;16;5.9;21;3;1864;1.34;0;0;inverno;não;sim;509
sab;17;4.9;28;3.1;1477;0.77;0;0;inverno;não;sim;462
sab;18;3.5;30;2.9;1726;0.31;0;0;inverno;não;sim;379
sab;19;2.1;27;2.8;1883;0.01;0;0;inverno;não;sim;306
sab;20;1.1;32;1.4;1785;0;0;0;inverno;não;sim;233
sab;21;0.7;31;1.3;1923;0;0;0;inverno;não;sim;232
sab;22;0.1;32;0.9;1937;0;0;0;inverno;não;sim;219
sab;23;-0.6;39;1.3;1731;0;0;0;inverno;não;sim;187
dom;0;-1.1;44;1.2;1741;0;0;0;inverno;não;sim;182
dom;1;-1.4;43;0.6;1791;0;0;0;inverno;não;sim;189
dom;2;-1.5;46;1.1;1744;0;0;0;inverno;não;sim;124
dom;3;-1.3;42;0.8;1648;0;0;0;inverno;não;sim;103
dom;4;-1.1;43;0.7;1558;0;0;0;inverno;não;sim;52
dom;5;-0.7;41;0.9;1442;0;0;0;inverno;não;sim;37
dom;6;-0.8;44;0.6;1541;0;0;0;inverno;não;sim;54
dom;7;-1;47;0.9;1552;0;0;0;inverno;não;sim;77
dom;8;-1.3;54;0.6;1597;0.06;0;0;inverno;não;sim;158
dom;9;-0.3;48;1.1;1394;0.43;0;0;inverno;não;sim;173
dom;10;2.1;42;1.1;1564;1.12;0;0;inverno;não;sim;195
dom;11;4.3;29;2.6;1293;1.87;0;0;inverno;não;sim;244
dom;12;5.5;25;3.1;1652;2.28;0;0;inverno;não;sim;396
dom;13;6.1;22;2.4;1710;2.5;0;0;inverno;não;sim;482
dom;14;7;23;2.4;1645;2.52;0;0;inverno;não;sim;572
dom;15;7.5;21;2.7;1900;2.22;0;0;inverno;não;sim;612
dom;16;7.6;18;3.2;1930;1.73;0;0;inverno;não;sim;688
dom;17;6.9;25;2.9;1795;1.07;0;0;inverno;não;sim;589
dom;18;5.2;30;2.8;1877;0.36;0;0;inverno;não;sim;402
dom;19;3.1;40;2.6;1804;0.01;0;0;inverno;não;sim;297
dom;20;1.3;49;2.8;1683;0;0;0;inverno;não;sim;232
dom;21;0.2;55;2.5;1942;0;0;0;inverno;não;sim;239
dom;22;0;54;2.5;1929;0;0;0;inverno;não;sim;230
dom;23;-0.3;58;1;1945;0;0;0;inverno;não;sim;173
seg;0;-0.9;60;0.7;1844;0;0;0;inverno;não;sim;135
seg;1;-1.2;63;0.9;1846;0;0;0;inverno;não;sim;122
seg;2;-1.7;66;0.8;1631;0;0;0;inverno;não;sim;80
seg;3;-1.9;67;1;1575;0;0;0;inverno;não;sim;46
seg;4;-2.3;69;1.1;1411;0;0;0;inverno;não;sim;46
seg;5;-2.5;73;0.8;1134;0;0;0;inverno;não;sim;65
seg;6;-2.7;72;0.5;1253;0;0;0;inverno;não;sim;161
seg;7;-3.1;68;0.8;1417;0;0;0;inverno;não;sim;402
seg;8;-2.9;63;0.7;1386;0.11;0;0;inverno;não;sim;786
seg;9;-1.1;53;0.9;1308;0.72;0;0;inverno;não;sim;416
seg;10;1.9;46;1.1;1233;1.39;0;0;inverno;não;sim;289
seg;11;4.6;37;1.6;1309;1.95;0;0;inverno;não;sim;356
seg;12;6.9;28;1.1;1301;2.35;0;0;inverno;não;sim;428
seg;13;8.1;26;1.2;1422;2.48;0;0;inverno;não;sim;444
seg;14;9.9;25;1.5;1401;2.43;0;0;inverno;não;sim;455
seg;15;10.3;23;2.1;1317;2.09;0;0;inverno;não;sim;521
seg;16;9.5;31;3.1;973;1.54;0;0;inverno;não;sim;555
seg;17;8.7;30;3.1;1117;0.96;0;0;inverno;não;sim;646
seg;18;7.2;26;2.3;1398;0.33;0;0;inverno;não;sim;929
seg;19;5.5;30;2.7;1150;0.01;0;0;inverno;não;sim;619
seg;20;4.3;32;1.7;1101;0;0;0;inverno;não;sim;483
seg;21;3.3;36;1.4;1110;0;0;0;inverno;não;sim;512
seg;22;2.7;40;1;1089;0;0;0;inverno;não;sim;443
seg;23;2.8;39;0.7;1065;0;0;0;inverno;não;sim;308
ter;0;2.6;40;1.8;1095;0;0;0;inverno;não;sim;236
ter;1;2.1;44;0.9;1107;0;0;0;inverno;não;sim;213
ter;2;1.5;44;1.2;1079;0;0;0;inverno;não;sim;145
ter;3;1.1;44;1;1128;0;0;0;inverno;não;sim;102
ter;4;0.9;46;0.8;1140;0;0;0;inverno;não;sim;62
ter;5;0.6;50;0.1;1026;0;0;0;inverno;não;sim;72
ter;6;0.6;50;0.4;985;0;0;0;inverno;não;sim;183
ter;7;1.3;47;0.7;1084;0;0;0;inverno;não;sim;443
ter;8;2;51;0.7;990;0;0;0;inverno;não;sim;767
ter;9;2.5;51;1;866;0.07;0;0;inverno;não;sim;455
ter;10;3.3;47;0.7;818;0.22;0;0;inverno;não;sim;261
ter;11;4.8;41;0.8;792;0.53;0;0;inverno;não;sim;342
ter;12;5.4;37;0.7;815;0.43;0;0;inverno;não;sim;353
ter;13;5.8;39;0.6;931;0.35;0;0;inverno;não;sim;335
ter;14;6.3;40;0.8;943;0.34;0;0;inverno;não;sim;357
ter;15;6.7;48;0.8;817;0.39;0;0;inverno;não;sim;402
ter;16;6.9;54;1.1;692;0.32;0;0;inverno;não;sim;411
ter;17;6.8;57;1;623;0.16;0;0;inverno;não;sim;529
ter;18;6.6;62;0.8;522;0.05;0;0;inverno;não;sim;897
ter;19;6.1;44;1;750;0;0;0;inverno;não;sim;616
ter;20;5.9;44;1.3;733;0;0;0;inverno;não;sim;461
ter;21;5.7;46;0.8;727;0;0;0;inverno;não;sim;449
ter;22;5.4;49;1.1;687;0;0;0;inverno;não;sim;461
ter;23;5.3;53;1.5;582;0;0;0;inverno;não;sim;310
qua;0;5.1;52;1.1;614;0;0;0;inverno;não;sim;266
qua;1;5;53;1.4;557;0;0;0;inverno;não;sim;229
qua;2;5.2;54;1.3;516;0;0;0;inverno;não;sim;174
qua;3;5.3;55;1.7;488;0;0;0;inverno;não;sim;116
qua;4;5.4;56;1.7;472;0;0;0;inverno;não;sim;72
qua;5;5.2;59;1.7;437;0;0;0;inverno;não;sim;62
qua;6;5.2;60;1.9;430;0;0;0;inverno;não;sim;165
qua;7;5.5;59;2.8;448;0;0;0;inverno;não;sim;426
qua;8;5.7;57;2.5;458;0.04;0;0;inverno;não;sim;816
qua;9;6.2;55;2.4;478;0.13;0;0;inverno;não;sim;419
qua;10;6.5;53;2;518;0.21;0;0;inverno;não;sim;285
qua;11;7.1;50;2.2;534;0.33;0;0;inverno;não;sim;332
qua;12;7.6;48;2.6;600;0.39;0;0;inverno;não;sim;305
qua;13;7.6;57;2.3;554;0.33;0;0;inverno;não;sim;28
qua;14;5.7;80;3.7;348;0.13;0;0;inverno;não;sim;17
qua;15;4.8;87;2.9;312;0.08;4.5;0;inverno;não;sim;7
qua;16;4.2;89;2.5;479;0.07;0;0;inverno;não;sim;9
qua;17;3.8;90;2.7;654;0;0;0;inverno;não;sim;8
qua;18;3.6;90;2.1;845;0;9.5;0;inverno;não;sim;11
qua;19;2.5;95;1.9;838;0;0;0;inverno;não;sim;19
qua;20;2.7;96;1.5;1479;0;0;0;inverno;não;sim;8
qua;21;2.4;95;2.5;1349;0;9;0;inverno;não;sim;10
qua;22;2.3;96;1.9;1207;0;0;0;inverno;não;sim;13
qua;23;1.8;96;1.2;745;0;0;0;inverno;não;sim;23
qui;0;2;96;1.3;1894;0;2;0;primavera;sim;sim;71
qui;1;2.1;97;0.2;859;0;0;0;primavera;sim;sim;147
qui;2;2;97;1;580;0;0;0;primavera;sim;sim;180
qui;3;1.6;97;2.3;469;0;0.1;0;primavera;sim;sim;92
qui;4;1.6;97;1.1;636;0;0;0;primavera;sim;sim;28
qui;5;2.2;97;2.9;362;0;0;0;primavera;sim;sim;11
qui;6;3;96;2.7;303;0;0.4;0;primavera;sim;sim;33
qui;7;2.6;89;4.3;320;0;0;0;primavera;sim;sim;61
qui;8;1.5;80;3.2;1246;0.04;0;0;primavera;sim;sim;148
qui;9;0.1;78;4.9;615;0.09;0;0;primavera;sim;sim;160
qui;10;0.1;53;5.3;1022;1.12;0;0;primavera;sim;sim;191
qui;11;0.8;52;4.6;1035;2.2;0;0;primavera;sim;sim;239
qui;12;0.5;46;4.7;1172;2.49;0;0;primavera;sim;sim;311
qui;13;1.4;37;4;1681;2.95;0;0;primavera;sim;sim;358
qui;14;1.2;36;6;1430;2.86;0;0;primavera;sim;sim;375
qui;15;1.6;35;4.5;1567;2.54;0;0;primavera;sim;sim;458
qui;16;1.4;33;4.8;1480;1.98;0;0;primavera;sim;sim;460
qui;17;0.4;37;5.2;1366;1.23;0;0;primavera;sim;sim;423
qui;18;-0.8;40;4.7;1429;0.43;0;0;primavera;sim;sim;317
qui;19;-1.7;45;3.3;1375;0.01;0;0;primavera;sim;sim;231
qui;20;-2.2;49;3.5;1325;0;0;0;primavera;sim;sim;246
qui;21;-3;50;3.7;1301;0;0;0;primavera;sim;sim;212
qui;22;-3.6;52;3.7;1277;0;0;0;primavera;sim;sim;190
qui;23;-4;52;3.4;1272;0;0;0;primavera;sim;sim;190
sex;0;-4.3;53;2.6;1334;0;0;0;primavera;não;sim;156
sex;1;-4.6;52;2.1;1372;0;0;0;primavera;não;sim;108
sex;2;-5.3;52;1.2;1434;0;0;0;primavera;não;sim;71
sex;3;-5.7;50;1.7;1559;0;0;0;primavera;não;sim;49
sex;4;-5.8;48;1.5;1552;0;0;0;primavera;não;sim;47
sex;5;-6.1;49;1;1621;0;0;0;primavera;não;sim;65
sex;6;-6.4;50;1.5;1593;0;0;0;primavera;não;sim;135
sex;7;-6.6;52;0.5;1555;0;0;0;primavera;não;sim;401
sex;8;-6.2;45;0.4;1600;0.17;0;0;primavera;não;sim;617
sex;9;-4.6;34;1.2;1583;0.87;0;0;primavera;não;sim;343
sex;10;-1.8;30;2.1;1608;1.59;0;0;primavera;não;sim;274
sex;11;0.1;30;1.8;1640;2.19;0;0;primavera;não;sim;343
sex;12;1.8;26;2.2;1556;2.61;0;0;primavera;não;sim;388
sex;13;2.3;22;3.1;1627;2.83;0;0;primavera;não;sim;375
sex;14;3.4;23;2.4;1545;2.74;0;0;primavera;não;sim;450
sex;15;4.3;22;1.3;1837;2.48;0;0;primavera;não;sim;463
sex;16;5.2;21;2.1;1721;1.97;0;0;primavera;não;sim;574
sex;17;4.3;21;2.5;1961;1.13;0;0;primavera;não;sim;631
sex;18;3.5;22;0.9;1961;0.43;0;0;primavera;não;sim;854
sex;19;2;26;2.3;1985;0.02;0;0;primavera;não;sim;568
sex;20;1.2;35;2.5;1977;0;0;0;primavera;não;sim;427
sex;21;1;34;1.4;1880;0;0;0;primavera;não;sim;396
sex;22;0.5;38;0.9;1907;0;0;0;primavera;não;sim;414
sex;23;0.3;38;0.2;1895;0;0;0;primavera;não;sim;284
sab;0;0.5;34;0.4;1889;0;0;0;primavera;não;sim;218
sab;1;0.6;36;0.4;1933;0;0;0;primavera;não;sim;229
sab;2;0.9;35;0.5;1856;0;0;0;primavera;não;sim;176
sab;3;0.8;38;0.8;1594;0;0;0;primavera;não;sim;149
sab;4;0.6;43;0.9;1599;0;0;0;primavera;não;sim;93
sab;5;0.8;39;1;1463;0;0;0;primavera;não;sim;55
sab;6;0.5;42;0.9;1543;0;0;0;primavera;não;sim;71
sab;7;0.1;43;1.4;1502;0;0;0;primavera;não;sim;159
sab;8;0.4;38;1.8;1564;0.16;0;0;primavera;não;sim;306
sab;9;2.2;30;1.5;1513;0.81;0;0;primavera;não;sim;329
sab;10;5.1;27;1.2;1563;1.54;0;0;primavera;não;sim;354
sab;11;8.1;21;2.1;1738;2.15;0;0;primavera;não;sim;431
sab;12;10.7;16;1.7;1657;2.56;0;0;primavera;não;sim;605
sab;13;12.2;14;1.6;1896;2.75;0;0;primavera;não;sim;771
sab;14;14.4;14;1.4;1833;2.66;0;0;primavera;não;sim;1025
sab;15;16;14;2.2;1828;2.33;0;0;primavera;não;sim;1238
sab;16;15.8;15;2.6;1867;1.7;0;0;primavera;não;sim;1285
sab;17;15;22;2.5;1946;0.96;0;0;primavera;não;sim;1197
sab;18;13.9;26;1.9;1995;0.41;0;0;primavera;não;sim;920
sab;19;12.7;32;2.3;2000;0.01;0;0;primavera;não;sim;630
sab;20;11.1;51;3.7;1957;0;0;0;primavera;não;sim;631
sab;21;10.3;52;2.2;1843;0;0;0;primavera;não;sim;588
sab;22;10.2;49;1.7;1972;0;0;0;primavera;não;sim;516
sab;23;9.4;74;1.6;559;0;0;0;primavera;não;sim;215
dom;0;8.5;87;0.9;303;0;0;0;primavera;não;sim;161
dom;1;8.3;91;0.1;282;0;0;0;primavera;não;sim;118
dom;2;8.3;95;0.3;243;0;0;0;primavera;não;sim;95
dom;3;8.5;96;0.4;238;0;0.1;0;primavera;não;sim;90
dom;4;8.8;95;0.2;218;0;0;0;primavera;não;sim;34
dom;5;8.8;96;1.2;196;0;0;0;primavera;não;sim;15
dom;6;8.6;96;0.7;224;0;0.2;0;primavera;não;sim;20
dom;7;8.4;97;2.6;122;0;0;0;primavera;não;sim;23
dom;8;8.3;97;0.6;152;0.01;0;0;primavera;não;sim;70
dom;9;8.8;97;1.3;196;0.2;0.2;0;primavera;não;sim;157
dom;10;9.8;90;0.8;335;0.64;0;0;primavera;não;sim;239
dom;11;10.1;88;0.7;453;0.34;0;0;primavera;não;sim;273
dom;12;10.7;85;0.9;393;0.52;0;0;primavera;não;sim;358
dom;13;10.8;84;1.2;400;0.44;0;0;primavera;não;sim;429
dom;14;11.2;83;1.1;518;0.45;0;0;primavera;não;sim;475
dom;15;11.7;81;1.2;616;0.53;0;0;primavera;não;sim;468
dom;16;11.7;82;1.1;753;0.32;0;0;primavera;não;sim;396
dom;17;11.8;82;1.7;990;0.4;0;0;primavera;não;sim;492
dom;18;11.5;81;1.5;1475;0.07;0;0;primavera;não;sim;436
dom;19;11.2;81;2.3;1614;0;0;0;primavera;não;sim;289
dom;20;11.3;80;1.2;1978;0;0;0;primavera;não;sim;26
dom;21;10.6;89;2.1;606;0;2;0;primavera;não;sim;7
dom;22;9.6;92;2.5;721;0;0;0;primavera;não;sim;8
dom;23;8.7;91;2.9;957;0;0;0;primavera;não;sim;9
seg;0;7.6;88;2.5;1974;0;9;0;primavera;não;sim;22
seg;1;7;88;2.5;2000;0;0;0;primavera;não;sim;23
seg;2;6.3;89;2.2;1456;0;0;0;primavera;não;sim;9
seg;3;5.7;92;2;458;0;1.5;0;primavera;não;sim;2
seg;4;5.1;90;2.6;1005;0;0;0;primavera;não;sim;4
seg;5;4.7;89;2.3;1242;0;0;0;primavera;não;sim;22
seg;6;4.2;87;2;1979;0;2;0;primavera;não;sim;20
seg;7;3.8;87;2.2;2000;0;0;0;primavera;não;sim;85
seg;8;3.6;88;2.3;2000;0.03;0;0;primavera;não;sim;184
seg;9;3.7;85;1.8;2000;0.17;0;0;primavera;não;sim;211
seg;10;4.4;80;1.8;2000;0.56;0;0;primavera;não;sim;232
seg;11;6.1;66;1.9;2000;1.42;0;0;primavera;não;sim;322
seg;12;7.6;58;2.4;2000;1.85;0;0;primavera;não;sim;438
seg;13;8.3;51;2;2000;1.42;0;0;primavera;não;sim;465
seg;14;10;44;1.9;2000;2.46;0;0;primavera;não;sim;550
seg;15;10.3;43;2.5;2000;2.45;0;0;primavera;não;sim;637
seg;16;11;39;1.2;2000;1.96;0;0;primavera;não;sim;718
seg;17;10;43;1.4;2000;1.12;0;0;primavera;não;sim;865
seg;18;8.1;47;1.7;2000;0.34;0;0;primavera;não;sim;1155
seg;19;5.8;53;1.7;2000;0.02;0;0;primavera;não;sim;782
seg;20;4.3;57;1.3;2000;0;0;0;primavera;não;sim;578
seg;21;3.1;59;1.5;2000;0;0;0;primavera;não;sim;533
seg;22;2.3;63;1;2000;0;0;0;primavera;não;sim;466
seg;23;1.9;60;1.3;2000;0;0;0;primavera;não;sim;274
ter;0;1.3;69;0.8;2000;0;0;0;primavera;não;sim;224
ter;1;0.8;67;0.8;2000;0;0;0;primavera;não;sim;188
ter;2;0.3;71;0.9;1999;0;0;0;primavera;não;sim;122
ter;3;0.1;71;0.4;2000;0;0;0;primavera;não;sim;82
ter;4;-0.5;75;0.6;1967;0;0;0;primavera;não;sim;79
ter;5;-0.9;78;0.6;1687;0;0;0;primavera;não;sim;80
ter;6;-1;77;0.4;1578;0;0;0;primavera;não;sim;214
ter;7;-1;78;0.6;1484;0;0;0;primavera;não;sim;583
ter;8;-0.7;76;1;1461;0.2;0;0;primavera;não;sim;997
ter;9;1.2;62;0.8;1338;0.85;0;0;primavera;não;sim;556
ter;10;3.7;51;1.3;1596;1.56;0;0;primavera;não;sim;380
ter;11;6.3;41;1.3;1519;2.12;0;0;primavera;não;sim;475
ter;12;8.5;34;1.9;1876;2.55;0;0;primavera;não;sim;504
